STATE,SEASON,EVENT_TYPE,min,max,mean,std,EVENT_COUNT,WEEKLY_PROB,z_score,severity,raw_score,severity_min,severity_max
MAINE,Fall,Heavy Snow,0.0,0.0,0.0,0.0,189,0.3840659510760023,-0.1645844900527907,0.0,37.8768131902152,0.0,0.0
MAINE,Fall,High Surf,0.0,0.0,0.0,0.0,6,0.015266876750508418,-0.1645844900527907,0.0,1.2030533753501018,0.0,0.0
MAINE,Fall,High Wind,0.0,1.0,0.001941747572815534,0.044065264923923195,515,0.7330016553764275,-0.1636389505979114,0.00039866797992589467,103.14776537961897,0.0,0.009445884208267613
MAINE,Fall,Hurricane (Typhoon),0.0,2.0,0.25,0.7071067811865476,8,0.02030386381287086,-0.042846285237079375,0.05132850241545894,1.754060772762574,0.0,0.19650743091994335
MAINE,Fall,Ice Storm,0.0,0.0,0.0,0.0,9,0.022812687372701257,-0.1645844900527907,0.0,1.8045625374745402,0.0,0.0
MAINE,Fall,Lightning,0.0,0.0,0.0,0.0,24,0.05968322098604295,-0.1645844900527907,0.0,4.81193664419721,0.0,0.0
MAINE,Fall,Storm Surge/Tide,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
MAINE,Fall,Strong Wind,0.0,2.0,0.0234375,0.2156556350786514,256,0.4812899676150063,-0.15317153335131775,0.004812047101449276,51.31032049352301,0.0,0.04908917024561684
MAINE,Fall,Thunderstorm Wind,0.0,2.0,0.009216589861751152,0.13576884666042607,217,0.4267367572940277,-0.16009644563562161,0.0018922950199247537,43.49087730537586,0.0,0.029767541314939767
MAINE,Fall,Tornado,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
MAINE,Fall,Tropical Depression,0.0,0.0,0.0,0.0,3,0.007662797608851357,-0.1645844900527907,0.0,0.6015325595217703,0.0,0.0
MAINE,Fall,Tropical Storm,0.0,2.0,0.14285714285714285,0.47809144373375745,21,0.0524221234997968,-0.09501980158666995,0.029330572808833676,4.296198710414245,0.0,0.1274894441068274
MAINE,Fall,Waterspout,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
MAINE,Fall,Winter Storm,0.0,0.0,0.0,0.0,115,0.2553729536474382,-0.1645844900527907,0.0,23.05107459072949,0.0,0.0
MAINE,Fall,Winter Weather,0.0,0.0,0.0,0.0,94,0.21417852313861807,-0.1645844900527907,0.0,18.842835704627724,0.0,0.0
MAINE,Spring,Blizzard,0.0,0.0,0.0,0.0,54,0.129303261038768,-0.1645844900527907,0.0,10.825860652207755,0.0,0.0
MAINE,Spring,Coastal Flood,0.0,0.0,0.0,0.0,92,0.2101383187670034,-0.1645844900527907,0.0,18.442027663753404,0.0,0.0
MAINE,Spring,Cold/Wind Chill,0.0,0.0,0.0,0.0,35,0.08583444335288692,-0.1645844900527907,0.0,7.017166888670578,0.0,0.0
MAINE,Spring,Debris Flow,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Spring,Drought,0.0,0.0,0.0,0.0,41,0.0997908962357783,-0.1645844900527907,0.0,8.219958179247156,0.0,0.0
MAINE,Spring,Dust Devil,0.0,2.0,0.6666666666666666,1.1547005383792517,3,0.007662797608851357,0.16005072278910615,0.13687600644122383,1.0015325595217703,0.0,0.3739522039345485
MAINE,Spring,Extreme Cold/Wind Chill,0.0,0.0,0.0,0.0,9,0.022812687372701257,-0.1645844900527907,0.0,1.8045625374745402,0.0,0.0
MAINE,Spring,Flash Flood,0.0,2.0,0.025,0.22360679774997894,80,0.18545711885751637,-0.15241066957121954,0.005132850241545894,16.052091423771504,0.0,0.05104245847523722
MAINE,Spring,Flood,0.0,4.0,0.013856812933025405,0.2147180489877724,433,0.6705255303898205,-0.1578368759290561,0.0028449978244134287,86.74241919383779,0.0,0.04692962140885946
MAINE,Spring,Frost/Freeze,0.0,0.0,0.0,0.0,13,0.0327838995179941,-0.1645844900527907,0.0,2.606556779903599,0.0,0.0
MAINE,Spring,Hail,0.0,0.0,0.0,0.0,71,0.16644140727484869,-0.1645844900527907,0.0,14.233288281454971,0.0,0.0
MAINE,Spring,Heat,0.0,0.0,0.0,0.0,24,0.05968322098604295,-0.1645844900527907,0.0,4.81193664419721,0.0,0.0
MAINE,Spring,Heavy Rain,0.0,0.0,0.0,0.0,13,0.0327838995179941,-0.1645844900527907,0.0,2.606556779903599,0.0,0.0
MAINE,Spring,Heavy Snow,0.0,0.0,0.0,0.0,826,0.8797219000586057,-0.1645844900527907,0.0,165.37594438001173,0.0,0.0
MAINE,Spring,High Surf,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
MAINE,Spring,High Wind,0.0,1.0,0.011627906976744186,0.10751701037854351,172,0.35662379046442894,-0.158922247968339,0.002387372205370183,34.47830150227893,0.0,0.02446212071304216
MAINE,Spring,Ice Storm,0.0,2.0,0.6666666666666666,1.1547005383792517,3,0.007662797608851357,0.16005072278910615,0.13687600644122383,1.0015325595217703,0.0,0.3739522039345485
MAINE,Spring,Lightning,0.0,1.0,0.13333333333333333,0.35186577527449836,15,0.03773128563674277,-0.09965744748441133,0.027375201288244767,3.0875462571273484,0.0,0.09961817447262246
MAINE,Spring,Storm Surge/Tide,0.0,0.0,0.0,0.0,21,0.0524221234997968,-0.1645844900527907,0.0,4.21048442469996,0.0,0.0
MAINE,Spring,Strong Wind,0.0,3.0,0.05,0.3246470136213137,140,0.301607741384197,-0.14023684908964842,0.010265700483091788,28.09032154827684,0.0,0.07692028057442432
MAINE,Spring,Thunderstorm Wind,0.0,1.0,0.005076142131979695,0.07124704998790964,197,0.39657179212306526,-0.16211264833064426,0.0010422030947301307,39.48236004370381,0.0,0.015670220604325106
MAINE,Spring,Tornado,0.0,0.0,0.0,0.0,6,0.015266876750508418,-0.1645844900527907,0.0,1.2030533753501018,0.0,0.0
MAINE,Spring,Winter Storm,0.0,0.0,0.0,0.0,374,0.6167142019136588,-0.1645844900527907,0.0,74.92334284038273,0.0,0.0
MAINE,Spring,Winter Weather,0.0,12.0,0.058333333333333334,0.7847482695635495,240,0.4595670035134659,-0.1361789089291247,0.011976650563607086,48.12691340070269,0.0,0.17309646436288656
MAINE,Summer,Coastal Flood,0.0,0.0,0.0,0.0,25,0.06209120117679412,-0.1645844900527907,0.0,5.012418240235359,0.0,0.0
MAINE,Summer,Dense Fog,2.0,2.0,2.0,,1,0.0025608180609902886,0.8093211484728999,0.41062801932367154,1.400512163612198,,
MAINE,Summer,Drought,0.0,0.0,0.0,0.0,125,0.27422325158109706,-0.1645844900527907,0.0,25.05484465031622,0.0,0.0
MAINE,Summer,Excessive Heat,0.0,0.0,0.0,0.0,9,0.022812687372701257,-0.1645844900527907,0.0,1.8045625374745402,0.0,0.0
MAINE,Summer,Flash Flood,0.0,2.0,0.014134275618374558,0.1678341685928616,283,0.5159857960253335,-0.1577017646921851,0.0029019648008740038,56.71167772457609,0.0,0.03736067091293496
MAINE,Summer,Flood,0.0,0.0,0.0,0.0,85,0.1958333200739214,-0.1645844900527907,0.0,17.039166664014783,0.0,0.0
MAINE,Summer,Funnel Cloud,0.0,0.0,0.0,0.0,19,0.0475502685151602,-0.1645844900527907,0.0,3.809510053703032,0.0,0.0
MAINE,Summer,Hail,0.0,0.0,0.0,0.0,880,0.8952742506125748,-0.1645844900527907,0.0,176.17905485012253,0.0,0.0
MAINE,Summer,Heat,0.0,0.0,0.0,0.0,152,0.32276949891617346,-0.1645844900527907,0.0,30.464553899783237,0.0,0.0
MAINE,Summer,Heavy Rain,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
MAINE,Summer,High Surf,1.0,15.0,6.0,7.810249675906654,3,0.007662797608851357,2.757132425524281,1.2318840579710146,4.20153255952177,0.0,2.8354377353914626
MAINE,Summer,High Wind,0.0,0.0,0.0,0.0,26,0.06449301496838222,-0.1645844900527907,0.0,5.212898602993676,0.0,0.0
MAINE,Summer,Lightning,0.0,5.0,0.3872832369942196,0.8926444353240783,173,0.35827135988181913,0.02400417405478521,0.07951467426209824,34.9040242141729,0.0,0.26278708248080995
MAINE,Summer,Strong Wind,0.0,0.0,0.0,0.0,25,0.06209120117679412,-0.1645844900527907,0.0,5.012418240235359,0.0,0.0
MAINE,Summer,Thunderstorm Wind,0.0,6.0,0.013407304669440592,0.20244937257807327,2163,0.9960975622076144,-0.1580557652452907,0.0027527074804407016,432.8072638952432,0.0,0.04431839991796782
MAINE,Summer,Tornado,0.0,1.0,0.0425531914893617,0.20402970888857871,47,0.11353427767263224,-0.1438630934884143,0.008736766368588755,9.448238770428144,0.0,0.05062692399063994
MAINE,Summer,Tropical Storm,0.0,0.0,0.0,0.0,46,0.11125837206025024,-0.1645844900527907,0.0,9.222251674412052,0.0,0.0
MAINE,Winter,Blizzard,0.0,3.0,0.018867924528301886,0.23791547571544316,159,0.3348164808102877,-0.1553967010100955,0.0038738492389025613,31.87828405087904,0.0,0.05272122951864331
MAINE,Winter,Coastal Flood,0.0,0.0,0.0,0.0,76,0.1770598435585814,-0.1645844900527907,0.0,15.235411968711718,0.0,0.0
MAINE,Winter,Cold/Wind Chill,0.0,0.0,0.0,0.0,467,0.6980325042709028,-0.1645844900527907,0.0,93.53960650085419,0.0,0.0
MAINE,Winter,Debris Flow,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Winter,Dense Fog,24.0,24.0,24.0,,1,0.0025608180609902886,11.522283172255495,4.9275362318840585,14.600512163612196,,
MAINE,Winter,Drought,0.0,0.0,0.0,0.0,20,0.04998931898973191,-0.1645844900527907,0.0,4.009997863797946,0.0,0.0
MAINE,Winter,Extreme Cold/Wind Chill,0.0,0.0,0.0,0.0,360,0.6027052868022887,-0.1645844900527907,0.0,72.12054105736046,0.0,0.0
MAINE,Winter,Flash Flood,0.0,0.0,0.0,0.0,43,0.10439553631746712,-0.1645844900527907,0.0,8.620879107263493,0.0,0.0
MAINE,Winter,Flood,0.0,4.0,0.021367521367521368,0.26926351941751964,234,0.4511883639059735,-0.1541795152822171,0.0043870514885007645,46.90305818560171,0.0,0.059670624315769284
MAINE,Winter,Freezing Fog,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Winter,Hail,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Winter,Heat,0.0,0.0,0.0,0.0,30,0.07403892135768397,-0.1645844900527907,0.0,6.014807784271537,0.0,0.0
MAINE,Winter,Heavy Rain,0.0,4.0,1.0,2.0,4,0.010203992639327142,0.3223683292100546,0.20531400966183577,1.4020407985278653,0.0,0.6159420289855073
MAINE,Winter,Heavy Snow,0.0,0.0,0.0,0.0,1919,0.9927046113376189,-0.1645844900527907,0.0,383.9985409222675,0.0,0.0
MAINE,Winter,High Surf,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
MAINE,Winter,High Wind,0.0,2.0,0.015,0.17277043746008858,400,0.6414334586268094,-0.15728019776384802,0.0030797101449275364,80.13728669172536,0.0,0.038551901410887754
MAINE,Winter,Ice Storm,0.0,2.0,0.029850746268656716,0.24433888871261042,67,0.15784809543951817,-0.15004858500016846,0.006128776407815993,13.449480066849098,0.0,0.0562949733657191
MAINE,Winter,Lightning,3.0,7.0,4.666666666666667,2.081665999466133,3,0.007662797608851357,2.1078619998404875,0.958132045088567,3.4015325595217707,0.5307368519614623,1.3855272382156714
MAINE,Winter,Sleet,0.0,0.0,0.0,0.0,26,0.06449301496838222,-0.1645844900527907,0.0,5.212898602993676,0.0,0.0
MAINE,Winter,Storm Surge/Tide,0.0,0.0,0.0,0.0,17,0.04265336548795118,-0.1645844900527907,0.0,3.4085306730975904,0.0,0.0
MAINE,Winter,Strong Wind,0.0,2.0,0.014778325123152709,0.156630122171434,203,0.4057842562005026,-0.15738814297008855,0.0030341971871207254,40.690023846314,0.0,0.03519255560396104
MAINE,Winter,Thunderstorm Wind,0.0,0.0,0.0,0.0,9,0.022812687372701257,-0.1645844900527907,0.0,1.8045625374745402,0.0,0.0
